feature,importance,fold
WEEKDAY_APPR_PROCESS_START_WEDNESDAY,7,5
ORGANIZATION_TYPE_Advertising,0,5
ORGANIZATION_TYPE_Agriculture,0,5
ORGANIZATION_TYPE_Bank,14,5
ORGANIZATION_TYPE_Business_Entity_Type_1,0,5
ORGANIZATION_TYPE_Business_Entity_Type_2,2,5
ORGANIZATION_TYPE_Business_Entity_Type_3,18,5
ORGANIZATION_TYPE_Cleaning,0,5
ORGANIZATION_TYPE_Construction,37,5
ORGANIZATION_TYPE_Culture,0,5
ORGANIZATION_TYPE_Electricity,0,5
ORGANIZATION_TYPE_Emergency,0,5
ORGANIZATION_TYPE_Government,1,5
ORGANIZATION_TYPE_Hotel,1,5
ORGANIZATION_TYPE_Housing,0,5
ORGANIZATION_TYPE_Industry_type_1,0,5
ORGANIZATION_TYPE_Industry_type_10,0,5
ORGANIZATION_TYPE_Industry_type_11,0,5
ORGANIZATION_TYPE_Industry_type_12,23,5
ORGANIZATION_TYPE_Industry_type_13,0,5
ORGANIZATION_TYPE_Industry_type_2,0,5
ORGANIZATION_TYPE_Industry_type_3,5,5
ORGANIZATION_TYPE_Industry_type_4,0,5
ORGANIZATION_TYPE_Industry_type_5,7,5
ORGANIZATION_TYPE_Industry_type_6,0,5
ORGANIZATION_TYPE_Industry_type_7,0,5
ORGANIZATION_TYPE_Industry_type_8,0,5
ORGANIZATION_TYPE_Industry_type_9,29,5
ORGANIZATION_TYPE_Insurance,0,5
ORGANIZATION_TYPE_Kindergarten,3,5
ORGANIZATION_TYPE_Legal_Services,14,5
ORGANIZATION_TYPE_Medicine,15,5
ORGANIZATION_TYPE_Military,42,5
ORGANIZATION_TYPE_Mobile,0,5
ORGANIZATION_TYPE_Other,1,5
ORGANIZATION_TYPE_Police,14,5
ORGANIZATION_TYPE_Postal,0,5
ORGANIZATION_TYPE_Realtor,0,5
ORGANIZATION_TYPE_Religion,0,5
ORGANIZATION_TYPE_Restaurant,0,5
ORGANIZATION_TYPE_School,32,5
ORGANIZATION_TYPE_Security,0,5
ORGANIZATION_TYPE_Security_Ministries,22,5
ORGANIZATION_TYPE_Self_employed,46,5
ORGANIZATION_TYPE_Services,0,5
ORGANIZATION_TYPE_Telecom,0,5
ORGANIZATION_TYPE_Trade_type_1,1,5
ORGANIZATION_TYPE_Trade_type_2,0,5
ORGANIZATION_TYPE_Trade_type_3,3,5
ORGANIZATION_TYPE_Trade_type_4,0,5
ORGANIZATION_TYPE_Trade_type_5,0,5
ORGANIZATION_TYPE_Trade_type_6,0,5
ORGANIZATION_TYPE_Trade_type_7,1,5
ORGANIZATION_TYPE_Transport_type_1,0,5
ORGANIZATION_TYPE_Transport_type_2,0,5
ORGANIZATION_TYPE_Transport_type_3,34,5
ORGANIZATION_TYPE_Transport_type_4,8,5
ORGANIZATION_TYPE_University,0,5
ORGANIZATION_TYPE_XNA,0,5
FONDKAPREMONT_MODE_not_specified,5,5
FONDKAPREMONT_MODE_org_spec_account,12,5
FONDKAPREMONT_MODE_reg_oper_account,0,5
FONDKAPREMONT_MODE_reg_oper_spec_account,3,5
HOUSETYPE_MODE_block_of_flats,0,5
HOUSETYPE_MODE_specific_housing,15,5
HOUSETYPE_MODE_terraced_house,0,5
WALLSMATERIAL_MODE_Block,0,5
WALLSMATERIAL_MODE_Mixed,0,5
WALLSMATERIAL_MODE_Monolithic,0,5
WALLSMATERIAL_MODE_Others,4,5
WALLSMATERIAL_MODE_Panel,1,5
WALLSMATERIAL_MODE_Stone_brick,22,5
WALLSMATERIAL_MODE_Wooden,0,5
EMERGENCYSTATE_MODE_No,2,5
EMERGENCYSTATE_MODE_Yes,0,5
DAYS_EMPLOYED_PERC,205,5
INCOME_CREDIT_PERC,137,5
INCOME_PER_PERSON,104,5
ANNUITY_INCOME_PERC,219,5
PAYMENT_RATE,519,5
BURO_DAYS_CREDIT_MIN,88,5
BURO_DAYS_CREDIT_MAX,150,5
BURO_DAYS_CREDIT_MEAN,108,5
BURO_DAYS_CREDIT_VAR,82,5
BURO_DAYS_CREDIT_ENDDATE_MIN,64,5
BURO_DAYS_CREDIT_ENDDATE_MAX,139,5
BURO_DAYS_CREDIT_ENDDATE_MEAN,69,5
BURO_DAYS_CREDIT_UPDATE_MEAN,58,5
BURO_CREDIT_DAY_OVERDUE_MAX,4,5
BURO_CREDIT_DAY_OVERDUE_MEAN,0,5
BURO_AMT_CREDIT_MAX_OVERDUE_MEAN,162,5
BURO_AMT_CREDIT_SUM_MAX,126,5
BURO_AMT_CREDIT_SUM_MEAN,155,5
BURO_AMT_CREDIT_SUM_SUM,108,5
BURO_AMT_CREDIT_SUM_DEBT_MAX,32,5
BURO_AMT_CREDIT_SUM_DEBT_MEAN,123,5
BURO_AMT_CREDIT_SUM_DEBT_SUM,45,5
BURO_AMT_CREDIT_SUM_OVERDUE_MEAN,41,5
BURO_AMT_CREDIT_SUM_LIMIT_MEAN,42,5
BURO_AMT_CREDIT_SUM_LIMIT_SUM,21,5
BURO_AMT_ANNUITY_MAX,27,5
BURO_AMT_ANNUITY_MEAN,42,5
BURO_CNT_CREDIT_PROLONG_SUM,6,5
BURO_MONTHS_BALANCE_MIN_MIN,19,5
BURO_MONTHS_BALANCE_MAX_MAX,5,5
BURO_MONTHS_BALANCE_SIZE_MEAN,40,5
BURO_MONTHS_BALANCE_SIZE_SUM,66,5
BURO_STATUS_SCORE_MAX_MAX,5,5
BURO_STATUS_SCORE_MAX_MEAN,13,5
BURO_STATUS_SCORE_MEAN_MEAN,37,5
BURO_STATUS_SCORE_RECENT6_MEAN_MEAN,14,5
BURO_STATUS_SCORE_TREND_MEAN,37,5
BURO_STATUS_SCORE_TREND_MAX,19,5
BURO_DAYS_ENDDATE_FACT_MEAN,82,5
BURO_CREDIT_ACTIVE_Active_MEAN,32,5
BURO_CREDIT_ACTIVE_Bad_debt_MEAN,0,5
BURO_CREDIT_ACTIVE_Closed_MEAN,47,5
BURO_CREDIT_ACTIVE_Sold_MEAN,26,5
BURO_CREDIT_ACTIVE_nan_MEAN,0,5
BURO_CREDIT_CURRENCY_currency_1_MEAN,0,5
BURO_CREDIT_CURRENCY_currency_2_MEAN,0,5
BURO_CREDIT_CURRENCY_currency_3_MEAN,0,5
BURO_CREDIT_CURRENCY_currency_4_MEAN,0,5
BURO_CREDIT_CURRENCY_nan_MEAN,0,5
BURO_CREDIT_TYPE_Another_type_of_loan_MEAN,25,5
BURO_CREDIT_TYPE_Car_loan_MEAN,33,5
BURO_CREDIT_TYPE_Cash_loan_non_earmarked__MEAN,0,5
BURO_CREDIT_TYPE_Consumer_credit_MEAN,31,5
BURO_CREDIT_TYPE_Credit_card_MEAN,36,5
BURO_CREDIT_TYPE_Interbank_credit_MEAN,0,5
BURO_CREDIT_TYPE_Loan_for_business_development_MEAN,0,5
BURO_CREDIT_TYPE_Loan_for_purchase_of_shares_margin_lending__MEAN,0,5
BURO_CREDIT_TYPE_Loan_for_the_purchase_of_equipment_MEAN,0,5
BURO_CREDIT_TYPE_Loan_for_working_capital_replenishment_MEAN,0,5
BURO_CREDIT_TYPE_Microloan_MEAN,71,5
BURO_CREDIT_TYPE_Mobile_operator_loan_MEAN,0,5
BURO_CREDIT_TYPE_Mortgage_MEAN,61,5
BURO_CREDIT_TYPE_Real_estate_loan_MEAN,0,5
BURO_CREDIT_TYPE_Unknown_type_of_loan_MEAN,0,5
BURO_CREDIT_TYPE_nan_MEAN,0,5
BURO_STATUS_0_MEAN_MEAN,115,5
BURO_STATUS_1_MEAN_MEAN,37,5
BURO_STATUS_2_MEAN_MEAN,7,5
BURO_STATUS_3_MEAN_MEAN,0,5
BURO_STATUS_4_MEAN_MEAN,13,5
BURO_STATUS_5_MEAN_MEAN,1,5
BURO_STATUS_C_MEAN_MEAN,38,5
BURO_STATUS_X_MEAN_MEAN,33,5
BURO_STATUS_nan_MEAN_MEAN,0,5
ACTIVE_DAYS_CREDIT_MIN,59,5
ACTIVE_DAYS_CREDIT_MAX,220,5
ACTIVE_DAYS_CREDIT_MEAN,103,5
ACTIVE_DAYS_CREDIT_VAR,100,5
ACTIVE_DAYS_CREDIT_ENDDATE_MIN,261,5
ACTIVE_DAYS_CREDIT_ENDDATE_MAX,132,5
ACTIVE_DAYS_CREDIT_ENDDATE_MEAN,118,5
ACTIVE_DAYS_CREDIT_UPDATE_MEAN,174,5
ACTIVE_CREDIT_DAY_OVERDUE_MAX,13,5
ACTIVE_CREDIT_DAY_OVERDUE_MEAN,4,5
ACTIVE_AMT_CREDIT_MAX_OVERDUE_MEAN,148,5
ACTIVE_AMT_CREDIT_SUM_MAX,102,5
ACTIVE_AMT_CREDIT_SUM_MEAN,100,5
ACTIVE_AMT_CREDIT_SUM_SUM,143,5
ACTIVE_AMT_CREDIT_SUM_DEBT_MAX,51,5
ACTIVE_AMT_CREDIT_SUM_DEBT_MEAN,118,5
ACTIVE_AMT_CREDIT_SUM_DEBT_SUM,95,5
ACTIVE_AMT_CREDIT_SUM_OVERDUE_MEAN,48,5
ACTIVE_AMT_CREDIT_SUM_LIMIT_MEAN,100,5
ACTIVE_AMT_CREDIT_SUM_LIMIT_SUM,43,5
ACTIVE_AMT_ANNUITY_MAX,45,5
ACTIVE_AMT_ANNUITY_MEAN,44,5
ACTIVE_CNT_CREDIT_PROLONG_SUM,5,5
ACTIVE_MONTHS_BALANCE_MIN_MIN,17,5
ACTIVE_MONTHS_BALANCE_MAX_MAX,8,5
ACTIVE_MONTHS_BALANCE_SIZE_MEAN,76,5
ACTIVE_MONTHS_BALANCE_SIZE_SUM,35,5
ACTIVE_STATUS_SCORE_MAX_MAX,1,5
ACTIVE_STATUS_SCORE_MAX_MEAN,9,5
ACTIVE_STATUS_SCORE_MEAN_MEAN,12,5
ACTIVE_STATUS_SCORE_RECENT6_MEAN_MEAN,9,5
ACTIVE_STATUS_SCORE_TREND_MEAN,53,5
ACTIVE_STATUS_SCORE_TREND_MAX,4,5
CLOSED_DAYS_CREDIT_MIN,40,5
CLOSED_DAYS_CREDIT_MAX,157,5
CLOSED_DAYS_CREDIT_MEAN,39,5
CLOSED_DAYS_CREDIT_VAR,141,5
CLOSED_DAYS_CREDIT_ENDDATE_MIN,25,5
CLOSED_DAYS_CREDIT_ENDDATE_MAX,152,5
CLOSED_DAYS_CREDIT_ENDDATE_MEAN,81,5
CLOSED_DAYS_CREDIT_UPDATE_MEAN,89,5
CLOSED_CREDIT_DAY_OVERDUE_MAX,0,5
CLOSED_CREDIT_DAY_OVERDUE_MEAN,0,5
CLOSED_AMT_CREDIT_MAX_OVERDUE_MEAN,64,5
CLOSED_AMT_CREDIT_SUM_MAX,81,5
CLOSED_AMT_CREDIT_SUM_MEAN,150,5
CLOSED_AMT_CREDIT_SUM_SUM,121,5
CLOSED_AMT_CREDIT_SUM_DEBT_MAX,48,5
CLOSED_AMT_CREDIT_SUM_DEBT_MEAN,8,5
CLOSED_AMT_CREDIT_SUM_DEBT_SUM,12,5
CLOSED_AMT_CREDIT_SUM_OVERDUE_MEAN,0,5
CLOSED_AMT_CREDIT_SUM_LIMIT_MEAN,18,5
CLOSED_AMT_CREDIT_SUM_LIMIT_SUM,7,5
CLOSED_AMT_ANNUITY_MAX,50,5
CLOSED_AMT_ANNUITY_MEAN,27,5
CLOSED_CNT_CREDIT_PROLONG_SUM,0,5
CLOSED_MONTHS_BALANCE_MIN_MIN,26,5
CLOSED_MONTHS_BALANCE_MAX_MAX,16,5
CLOSED_MONTHS_BALANCE_SIZE_MEAN,31,5
CLOSED_MONTHS_BALANCE_SIZE_SUM,44,5
CLOSED_STATUS_SCORE_MAX_MAX,0,5
CLOSED_STATUS_SCORE_MAX_MEAN,15,5
CLOSED_STATUS_SCORE_MEAN_MEAN,43,5
CLOSED_STATUS_SCORE_RECENT6_MEAN_MEAN,9,5
CLOSED_STATUS_SCORE_TREND_MEAN,17,5
CLOSED_STATUS_SCORE_TREND_MAX,25,5
PREV_AMT_ANNUITY_MIN,73,5
PREV_AMT_ANNUITY_MAX,37,5
PREV_AMT_ANNUITY_MEAN,110,5
PREV_AMT_APPLICATION_MIN,28,5
PREV_AMT_APPLICATION_MAX,29,5
PREV_AMT_APPLICATION_MEAN,38,5
PREV_AMT_CREDIT_MIN,40,5
PREV_AMT_CREDIT_MAX,56,5
PREV_AMT_CREDIT_MEAN,58,5
PREV_APP_CREDIT_PERC_MIN,115,5
PREV_APP_CREDIT_PERC_MAX,65,5
PREV_APP_CREDIT_PERC_MEAN,117,5
PREV_APP_CREDIT_PERC_VAR,99,5
PREV_AMT_DOWN_PAYMENT_MIN,27,5
PREV_AMT_DOWN_PAYMENT_MAX,63,5
PREV_AMT_DOWN_PAYMENT_MEAN,35,5
PREV_AMT_GOODS_PRICE_MIN,40,5
PREV_AMT_GOODS_PRICE_MAX,18,5
PREV_AMT_GOODS_PRICE_MEAN,35,5
PREV_HOUR_APPR_PROCESS_START_MIN,23,5
PREV_HOUR_APPR_PROCESS_START_MAX,40,5
PREV_HOUR_APPR_PROCESS_START_MEAN,89,5
PREV_RATE_DOWN_PAYMENT_MIN,59,5
PREV_RATE_DOWN_PAYMENT_MAX,36,5
PREV_RATE_DOWN_PAYMENT_MEAN,43,5
PREV_DAYS_DECISION_MIN,76,5
PREV_DAYS_DECISION_MAX,52,5
PREV_DAYS_DECISION_MEAN,64,5
PREV_CNT_PAYMENT_MEAN,138,5
PREV_CNT_PAYMENT_SUM,40,5
PREV_SK_ID_PREV_MEAN,99,5
PREV_NFLAG_LAST_APPL_IN_DAY_MEAN,0,5
PREV_RATE_INTEREST_PRIMARY_MEAN,2,5
PREV_RATE_INTEREST_PRIVILEGED_MEAN,1,5
PREV_SELLERPLACE_AREA_MEAN,111,5
PREV_DAYS_FIRST_DRAWING_MEAN,77,5
PREV_DAYS_FIRST_DUE_MEAN,41,5
PREV_DAYS_LAST_DUE_1ST_VERSION_MEAN,168,5
PREV_DAYS_LAST_DUE_MEAN,133,5
PREV_DAYS_TERMINATION_MEAN,132,5
PREV_NFLAG_INSURED_ON_APPROVAL_MEAN,25,5
PREV_NAME_CONTRACT_TYPE_Cash_loans_MEAN,16,5
PREV_NAME_CONTRACT_TYPE_Consumer_loans_MEAN,8,5
PREV_NAME_CONTRACT_TYPE_Revolving_loans_MEAN,16,5
PREV_NAME_CONTRACT_TYPE_XNA_MEAN,0,5
PREV_NAME_CONTRACT_TYPE_nan_MEAN,0,5
PREV_WEEKDAY_APPR_PROCESS_START_FRIDAY_MEAN,28,5
PREV_WEEKDAY_APPR_PROCESS_START_MONDAY_MEAN,42,5
PREV_WEEKDAY_APPR_PROCESS_START_SATURDAY_MEAN,39,5
PREV_WEEKDAY_APPR_PROCESS_START_SUNDAY_MEAN,21,5
PREV_WEEKDAY_APPR_PROCESS_START_THURSDAY_MEAN,38,5
PREV_WEEKDAY_APPR_PROCESS_START_TUESDAY_MEAN,35,5
PREV_WEEKDAY_APPR_PROCESS_START_WEDNESDAY_MEAN,73,5
PREV_WEEKDAY_APPR_PROCESS_START_nan_MEAN,0,5
PREV_FLAG_LAST_APPL_PER_CONTRACT_N_MEAN,0,5
PREV_FLAG_LAST_APPL_PER_CONTRACT_Y_MEAN,9,5
PREV_FLAG_LAST_APPL_PER_CONTRACT_nan_MEAN,0,5
PREV_NAME_CASH_LOAN_PURPOSE_Building_a_house_or_an_annex_MEAN,1,5
PREV_NAME_CASH_LOAN_PURPOSE_Business_development_MEAN,1,5
PREV_NAME_CASH_LOAN_PURPOSE_Buying_a_garage_MEAN,0,5
PREV_NAME_CASH_LOAN_PURPOSE_Buying_a_holiday_home_land_MEAN,0,5
PREV_NAME_CASH_LOAN_PURPOSE_Buying_a_home_MEAN,0,5
PREV_NAME_CASH_LOAN_PURPOSE_Buying_a_new_car_MEAN,0,5
PREV_NAME_CASH_LOAN_PURPOSE_Buying_a_used_car_MEAN,0,5
PREV_NAME_CASH_LOAN_PURPOSE_Car_repairs_MEAN,2,5
PREV_NAME_CASH_LOAN_PURPOSE_Education_MEAN,0,5
PREV_NAME_CASH_LOAN_PURPOSE_Everyday_expenses_MEAN,0,5
PREV_NAME_CASH_LOAN_PURPOSE_Furniture_MEAN,9,5
PREV_NAME_CASH_LOAN_PURPOSE_Gasification_water_supply_MEAN,17,5
PREV_NAME_CASH_LOAN_PURPOSE_Hobby_MEAN,0,5
PREV_NAME_CASH_LOAN_PURPOSE_Journey_MEAN,2,5
PREV_NAME_CASH_LOAN_PURPOSE_Medicine_MEAN,11,5
PREV_NAME_CASH_LOAN_PURPOSE_Money_for_a_third_person_MEAN,0,5
PREV_NAME_CASH_LOAN_PURPOSE_Other_MEAN,19,5
PREV_NAME_CASH_LOAN_PURPOSE_Payments_on_other_loans_MEAN,2,5
PREV_NAME_CASH_LOAN_PURPOSE_Purchase_of_electronic_equipment_MEAN,0,5
PREV_NAME_CASH_LOAN_PURPOSE_Refusal_to_name_the_goal_MEAN,0,5
PREV_NAME_CASH_LOAN_PURPOSE_Repairs_MEAN,9,5
PREV_NAME_CASH_LOAN_PURPOSE_Urgent_needs_MEAN,9,5
PREV_NAME_CASH_LOAN_PURPOSE_Wedding_gift_holiday_MEAN,4,5
PREV_NAME_CASH_LOAN_PURPOSE_XAP_MEAN,10,5
PREV_NAME_CASH_LOAN_PURPOSE_XNA_MEAN,16,5
PREV_NAME_CASH_LOAN_PURPOSE_nan_MEAN,0,5
PREV_NAME_CONTRACT_STATUS_Approved_MEAN,36,5
PREV_NAME_CONTRACT_STATUS_Canceled_MEAN,41,5
PREV_NAME_CONTRACT_STATUS_Refused_MEAN,90,5
PREV_NAME_CONTRACT_STATUS_Unused_offer_MEAN,6,5
PREV_NAME_CONTRACT_STATUS_nan_MEAN,0,5
PREV_NAME_PAYMENT_TYPE_Cash_through_the_bank_MEAN,33,5
PREV_NAME_PAYMENT_TYPE_Cashless_from_the_account_of_the_employer_MEAN,0,5
PREV_NAME_PAYMENT_TYPE_Non_cash_from_your_account_MEAN,18,5
PREV_NAME_PAYMENT_TYPE_XNA_MEAN,41,5
PREV_NAME_PAYMENT_TYPE_nan_MEAN,0,5
PREV_CODE_REJECT_REASON_CLIENT_MEAN,2,5
PREV_CODE_REJECT_REASON_HC_MEAN,13,5
PREV_CODE_REJECT_REASON_LIMIT_MEAN,17,5
PREV_CODE_REJECT_REASON_SCO_MEAN,57,5
PREV_CODE_REJECT_REASON_SCOFR_MEAN,7,5
PREV_CODE_REJECT_REASON_SYSTEM_MEAN,0,5
PREV_CODE_REJECT_REASON_VERIF_MEAN,31,5
PREV_CODE_REJECT_REASON_XAP_MEAN,26,5
PREV_CODE_REJECT_REASON_XNA_MEAN,4,5
PREV_CODE_REJECT_REASON_nan_MEAN,0,5
PREV_NAME_TYPE_SUITE_Children_MEAN,5,5
PREV_NAME_TYPE_SUITE_Family_MEAN,31,5
PREV_NAME_TYPE_SUITE_Group_of_people_MEAN,5,5
PREV_NAME_TYPE_SUITE_Other_A_MEAN,4,5
PREV_NAME_TYPE_SUITE_Other_B_MEAN,5,5
PREV_NAME_TYPE_SUITE_Spouse_partner_MEAN,27,5
PREV_NAME_TYPE_SUITE_Unaccompanied_MEAN,70,5
PREV_NAME_TYPE_SUITE_nan_MEAN,109,5
PREV_NAME_CLIENT_TYPE_New_MEAN,45,5
PREV_NAME_CLIENT_TYPE_Refreshed_MEAN,71,5
PREV_NAME_CLIENT_TYPE_Repeater_MEAN,20,5
PREV_NAME_CLIENT_TYPE_XNA_MEAN,7,5
PREV_NAME_CLIENT_TYPE_nan_MEAN,0,5
PREV_NAME_GOODS_CATEGORY_Additional_Service_MEAN,0,5
PREV_NAME_GOODS_CATEGORY_Animals_MEAN,0,5
PREV_NAME_GOODS_CATEGORY_Audio_Video_MEAN,29,5
PREV_NAME_GOODS_CATEGORY_Auto_Accessories_MEAN,0,5
PREV_NAME_GOODS_CATEGORY_Clothing_and_Accessories_MEAN,0,5
PREV_NAME_GOODS_CATEGORY_Computers_MEAN,38,5
PREV_NAME_GOODS_CATEGORY_Construction_Materials_MEAN,19,5
PREV_NAME_GOODS_CATEGORY_Consumer_Electronics_MEAN,22,5
PREV_NAME_GOODS_CATEGORY_Direct_Sales_MEAN,0,5
PREV_NAME_GOODS_CATEGORY_Education_MEAN,0,5
PREV_NAME_GOODS_CATEGORY_Fitness_MEAN,0,5
PREV_NAME_GOODS_CATEGORY_Furniture_MEAN,9,5
PREV_NAME_GOODS_CATEGORY_Gardening_MEAN,11,5
PREV_NAME_GOODS_CATEGORY_Homewares_MEAN,0,5
PREV_NAME_GOODS_CATEGORY_House_Construction_MEAN,0,5
PREV_NAME_GOODS_CATEGORY_Insurance_MEAN,0,5
PREV_NAME_GOODS_CATEGORY_Jewelry_MEAN,3,5
PREV_NAME_GOODS_CATEGORY_Medical_Supplies_MEAN,0,5
PREV_NAME_GOODS_CATEGORY_Medicine_MEAN,0,5
PREV_NAME_GOODS_CATEGORY_Mobile_MEAN,20,5
PREV_NAME_GOODS_CATEGORY_Office_Appliances_MEAN,4,5
PREV_NAME_GOODS_CATEGORY_Other_MEAN,0,5
PREV_NAME_GOODS_CATEGORY_Photo_Cinema_Equipment_MEAN,30,5
PREV_NAME_GOODS_CATEGORY_Sport_and_Leisure_MEAN,18,5
PREV_NAME_GOODS_CATEGORY_Tourism_MEAN,0,5
PREV_NAME_GOODS_CATEGORY_Vehicles_MEAN,0,5
PREV_NAME_GOODS_CATEGORY_Weapon_MEAN,0,5
PREV_NAME_GOODS_CATEGORY_XNA_MEAN,8,5
PREV_NAME_GOODS_CATEGORY_nan_MEAN,0,5
PREV_NAME_PORTFOLIO_Cards_MEAN,10,5
PREV_NAME_PORTFOLIO_Cars_MEAN,0,5
PREV_NAME_PORTFOLIO_Cash_MEAN,21,5
PREV_NAME_PORTFOLIO_POS_MEAN,25,5
PREV_NAME_PORTFOLIO_XNA_MEAN,28,5
PREV_NAME_PORTFOLIO_nan_MEAN,0,5
PREV_NAME_PRODUCT_TYPE_XNA_MEAN,18,5
PREV_NAME_PRODUCT_TYPE_walk_in_MEAN,26,5
PREV_NAME_PRODUCT_TYPE_x_sell_MEAN,56,5
PREV_NAME_PRODUCT_TYPE_nan_MEAN,0,5
PREV_CHANNEL_TYPE_AP_Cash_loan__MEAN,44,5
PREV_CHANNEL_TYPE_Car_dealer_MEAN,0,5
PREV_CHANNEL_TYPE_Channel_of_corporate_sales_MEAN,36,5
PREV_CHANNEL_TYPE_Contact_center_MEAN,15,5
PREV_CHANNEL_TYPE_Country_wide_MEAN,32,5
PREV_CHANNEL_TYPE_Credit_and_cash_offices_MEAN,72,5
PREV_CHANNEL_TYPE_Regional_Local_MEAN,13,5
PREV_CHANNEL_TYPE_Stone_MEAN,19,5
PREV_CHANNEL_TYPE_nan_MEAN,0,5
PREV_NAME_SELLER_INDUSTRY_Auto_technology_MEAN,6,5
PREV_NAME_SELLER_INDUSTRY_Clothing_MEAN,3,5
PREV_NAME_SELLER_INDUSTRY_Connectivity_MEAN,47,5
PREV_NAME_SELLER_INDUSTRY_Construction_MEAN,5,5
PREV_NAME_SELLER_INDUSTRY_Consumer_electronics_MEAN,31,5
PREV_NAME_SELLER_INDUSTRY_Furniture_MEAN,13,5
PREV_NAME_SELLER_INDUSTRY_Industry_MEAN,7,5
PREV_NAME_SELLER_INDUSTRY_Jewelry_MEAN,0,5
PREV_NAME_SELLER_INDUSTRY_MLM_partners_MEAN,0,5
PREV_NAME_SELLER_INDUSTRY_Tourism_MEAN,0,5
PREV_NAME_SELLER_INDUSTRY_XNA_MEAN,25,5
PREV_NAME_SELLER_INDUSTRY_nan_MEAN,0,5
PREV_NAME_YIELD_GROUP_XNA_MEAN,31,5
PREV_NAME_YIELD_GROUP_high_MEAN,86,5
PREV_NAME_YIELD_GROUP_low_action_MEAN,55,5
PREV_NAME_YIELD_GROUP_low_normal_MEAN,46,5
PREV_NAME_YIELD_GROUP_middle_MEAN,45,5
PREV_NAME_YIELD_GROUP_nan_MEAN,0,5
PREV_PRODUCT_COMBINATION_Card_Street_MEAN,15,5
PREV_PRODUCT_COMBINATION_Card_X_Sell_MEAN,10,5
PREV_PRODUCT_COMBINATION_Cash_MEAN,25,5
PREV_PRODUCT_COMBINATION_Cash_Street_high_MEAN,45,5
PREV_PRODUCT_COMBINATION_Cash_Street_low_MEAN,62,5
PREV_PRODUCT_COMBINATION_Cash_Street_middle_MEAN,10,5
PREV_PRODUCT_COMBINATION_Cash_X_Sell_high_MEAN,56,5
PREV_PRODUCT_COMBINATION_Cash_X_Sell_low_MEAN,65,5
PREV_PRODUCT_COMBINATION_Cash_X_Sell_middle_MEAN,23,5
PREV_PRODUCT_COMBINATION_POS_household_with_interest_MEAN,22,5
PREV_PRODUCT_COMBINATION_POS_household_without_interest_MEAN,11,5
PREV_PRODUCT_COMBINATION_POS_industry_with_interest_MEAN,47,5
PREV_PRODUCT_COMBINATION_POS_industry_without_interest_MEAN,22,5
PREV_PRODUCT_COMBINATION_POS_mobile_with_interest_MEAN,24,5
PREV_PRODUCT_COMBINATION_POS_mobile_without_interest_MEAN,13,5
PREV_PRODUCT_COMBINATION_POS_other_with_interest_MEAN,8,5
PREV_PRODUCT_COMBINATION_POS_others_without_interest_MEAN,0,5
PREV_PRODUCT_COMBINATION_nan_MEAN,1,5
APPROVED_AMT_ANNUITY_MIN,74,5
APPROVED_AMT_ANNUITY_MAX,57,5
APPROVED_AMT_ANNUITY_MEAN,77,5
APPROVED_AMT_APPLICATION_MIN,50,5
APPROVED_AMT_APPLICATION_MAX,41,5
APPROVED_AMT_APPLICATION_MEAN,44,5
APPROVED_AMT_CREDIT_MIN,53,5
APPROVED_AMT_CREDIT_MAX,50,5
APPROVED_AMT_CREDIT_MEAN,27,5
APPROVED_APP_CREDIT_PERC_MIN,62,5
APPROVED_APP_CREDIT_PERC_MAX,74,5
APPROVED_APP_CREDIT_PERC_MEAN,51,5
APPROVED_APP_CREDIT_PERC_VAR,107,5
APPROVED_AMT_DOWN_PAYMENT_MIN,21,5
APPROVED_AMT_DOWN_PAYMENT_MAX,75,5
APPROVED_AMT_DOWN_PAYMENT_MEAN,19,5
APPROVED_AMT_GOODS_PRICE_MIN,55,5
APPROVED_AMT_GOODS_PRICE_MAX,17,5
APPROVED_AMT_GOODS_PRICE_MEAN,31,5
APPROVED_HOUR_APPR_PROCESS_START_MIN,30,5
APPROVED_HOUR_APPR_PROCESS_START_MAX,31,5
APPROVED_HOUR_APPR_PROCESS_START_MEAN,41,5
APPROVED_RATE_DOWN_PAYMENT_MIN,27,5
APPROVED_RATE_DOWN_PAYMENT_MAX,43,5
APPROVED_RATE_DOWN_PAYMENT_MEAN,24,5
APPROVED_DAYS_DECISION_MIN,66,5
APPROVED_DAYS_DECISION_MAX,137,5
APPROVED_DAYS_DECISION_MEAN,22,5
APPROVED_CNT_PAYMENT_MEAN,121,5
APPROVED_CNT_PAYMENT_SUM,131,5
REFUSED_AMT_ANNUITY_MIN,48,5
REFUSED_AMT_ANNUITY_MAX,34,5
REFUSED_AMT_ANNUITY_MEAN,23,5
REFUSED_AMT_APPLICATION_MIN,26,5
REFUSED_AMT_APPLICATION_MAX,30,5
REFUSED_AMT_APPLICATION_MEAN,22,5
REFUSED_AMT_CREDIT_MIN,57,5
REFUSED_AMT_CREDIT_MAX,19,5
REFUSED_AMT_CREDIT_MEAN,15,5
REFUSED_APP_CREDIT_PERC_MIN,36,5
REFUSED_APP_CREDIT_PERC_MAX,29,5
REFUSED_APP_CREDIT_PERC_MEAN,24,5
REFUSED_APP_CREDIT_PERC_VAR,19,5
REFUSED_AMT_DOWN_PAYMENT_MIN,12,5
REFUSED_AMT_DOWN_PAYMENT_MAX,3,5
